Reference_Data_ID;Product_ID;Pricing_Parameter_Value;Product_Description;Pricing_Parameter_Type_ID;Pricing_Parameter_Type_Name;Pricing_Parameter_ID;Pricing_Parameter_Name;Reference_Data_Type;Reference_Data_Name;Valid_From;Valid_To
1332;1;2;Temperature only;5;Country;23;High risk;Country;Pitcairn;2018-01-01;9999-12-31
1332;2;2.4;Freight insurance;5;Country;23;High risk;Country;Pitcairn;2018-01-01;9999-12-31
1333;1;2;Temperature only;5;Country;23;High risk;Country;Poland;2018-01-01;9999-12-31
1333;2;2.4;Freight insurance;5;Country;23;High risk;Country;Poland;2018-01-01;9999-12-31
1334;1;1;Temperature only;5;Country;5;Low risk;Country;Portugal;2018-01-01;9999-12-31
1334;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Portugal;2018-01-01;9999-12-31
1335;1;1.5;Temperature only;5;Country;14;Medium risk;Country;Puerto Rico;2018-01-01;9999-12-31
1335;2;1.8;Freight insurance;5;Country;14;Medium risk;Country;Puerto Rico;2018-01-01;9999-12-31
1336;1;1;Temperature only;5;Country;5;Low risk;Country;Qatar;2018-01-01;9999-12-31
1336;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Qatar;2018-01-01;9999-12-31
1337;1;1;Temperature only;5;Country;5;Low risk;Country;RÚunion;2018-01-01;9999-12-31
1337;2;1.2;Freight insurance;5;Country;5;Low risk;Country;RÚunion;2018-01-01;9999-12-31
1338;1;1;Temperature only;5;Country;5;Low risk;Country;Romania;2018-01-01;9999-12-31
1338;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Romania;2018-01-01;9999-12-31
1339;1;1;Temperature only;5;Country;5;Low risk;Country;Russian Federation;2018-01-01;9999-12-31
1339;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Russian Federation;2018-01-01;9999-12-31
1340;1;1;Temperature only;5;Country;5;Low risk;Country;Rwanda;2018-01-01;9999-12-31
1340;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Rwanda;2018-01-01;9999-12-31
1341;1;2;Temperature only;5;Country;23;High risk;Country;Saint-BarthÚlemy;2018-01-01;9999-12-31
1341;2;2.4;Freight insurance;5;Country;23;High risk;Country;Saint-BarthÚlemy;2018-01-01;9999-12-31
1342;1;1;Temperature only;5;Country;5;Low risk;Country;Saint Helena;2018-01-01;9999-12-31
1342;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Saint Helena;2018-01-01;9999-12-31
1343;1;1;Temperature only;5;Country;5;Low risk;Country;Saint Kitts and Nevis;2018-01-01;9999-12-31
1343;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Saint Kitts and Nevis;2018-01-01;9999-12-31
1344;1;1;Temperature only;5;Country;5;Low risk;Country;Saint Lucia;2018-01-01;9999-12-31
1344;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Saint Lucia;2018-01-01;9999-12-31
1345;1;1.5;Temperature only;5;Country;14;Medium risk;Country;Saint-Martin (French part);2018-01-01;9999-12-31
1345;2;1.8;Freight insurance;5;Country;14;Medium risk;Country;Saint-Martin (French part);2018-01-01;9999-12-31
1346;1;1;Temperature only;5;Country;5;Low risk;Country;Saint Pierre and Miquelon;2018-01-01;9999-12-31
1346;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Saint Pierre and Miquelon;2018-01-01;9999-12-31
1347;1;1;Temperature only;5;Country;5;Low risk;Country;Saint Vincent and Grenadines;2018-01-01;9999-12-31
1347;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Saint Vincent and Grenadines;2018-01-01;9999-12-31
1348;1;1;Temperature only;5;Country;5;Low risk;Country;Samoa;2018-01-01;9999-12-31
1348;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Samoa;2018-01-01;9999-12-31
1349;1;2;Temperature only;5;Country;23;High risk;Country;San Marino;2018-01-01;9999-12-31
1349;2;2.4;Freight insurance;5;Country;23;High risk;Country;San Marino;2018-01-01;9999-12-31
1350;1;1.5;Temperature only;5;Country;14;Medium risk;Country;Sao Tome and Principe;2018-01-01;9999-12-31
1350;2;1.8;Freight insurance;5;Country;14;Medium risk;Country;Sao Tome and Principe;2018-01-01;9999-12-31
1351;1;1.5;Temperature only;5;Country;14;Medium risk;Country;Saudi Arabia;2018-01-01;9999-12-31
1351;2;1.8;Freight insurance;5;Country;14;Medium risk;Country;Saudi Arabia;2018-01-01;9999-12-31
1352;1;1;Temperature only;5;Country;5;Low risk;Country;Senegal;2018-01-01;9999-12-31
1352;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Senegal;2018-01-01;9999-12-31
1353;1;1;Temperature only;5;Country;5;Low risk;Country;Serbia;2018-01-01;9999-12-31
1353;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Serbia;2018-01-01;9999-12-31
1354;1;1;Temperature only;5;Country;5;Low risk;Country;Seychelles;2018-01-01;9999-12-31
1354;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Seychelles;2018-01-01;9999-12-31
1355;1;1;Temperature only;5;Country;5;Low risk;Country;Sierra Leone;2018-01-01;9999-12-31
1355;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Sierra Leone;2018-01-01;9999-12-31
1356;1;1.5;Temperature only;5;Country;14;Medium risk;Country;Singapore;2018-01-01;9999-12-31
1356;2;1.8;Freight insurance;5;Country;14;Medium risk;Country;Singapore;2018-01-01;9999-12-31
1357;1;2;Temperature only;5;Country;23;High risk;Country;Slovakia;2018-01-01;9999-12-31
1357;2;2.4;Freight insurance;5;Country;23;High risk;Country;Slovakia;2018-01-01;9999-12-31
1358;1;1;Temperature only;5;Country;5;Low risk;Country;Slovenia;2018-01-01;9999-12-31
1358;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Slovenia;2018-01-01;9999-12-31
1359;1;1;Temperature only;5;Country;5;Low risk;Country;Solomon Islands;2018-01-01;9999-12-31
1359;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Solomon Islands;2018-01-01;9999-12-31
1360;1;1.5;Temperature only;5;Country;14;Medium risk;Country;Somalia;2018-01-01;9999-12-31
1360;2;1.8;Freight insurance;5;Country;14;Medium risk;Country;Somalia;2018-01-01;9999-12-31
1361;1;1.5;Temperature only;5;Country;14;Medium risk;Country;South Africa;2018-01-01;9999-12-31
1361;2;1.8;Freight insurance;5;Country;14;Medium risk;Country;South Africa;2018-01-01;9999-12-31
1362;1;1;Temperature only;5;Country;5;Low risk;Country;South Georgia and the South Sandwich Islands;2018-01-01;9999-12-31
1362;2;1.2;Freight insurance;5;Country;5;Low risk;Country;South Georgia and the South Sandwich Islands;2018-01-01;9999-12-31
1363;1;1;Temperature only;5;Country;5;Low risk;Country;South Sudan;2018-01-01;9999-12-31
1363;2;1.2;Freight insurance;5;Country;5;Low risk;Country;South Sudan;2018-01-01;9999-12-31
1364;1;2;Temperature only;5;Country;23;High risk;Country;Spain;2018-01-01;9999-12-31
1364;2;2.4;Freight insurance;5;Country;23;High risk;Country;Spain;2018-01-01;9999-12-31
1365;1;2;Temperature only;5;Country;23;High risk;Country;Sri Lanka;2018-01-01;9999-12-31
1365;2;2.4;Freight insurance;5;Country;23;High risk;Country;Sri Lanka;2018-01-01;9999-12-31
1366;1;1;Temperature only;5;Country;5;Low risk;Country;Sudan;2018-01-01;9999-12-31
1366;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Sudan;2018-01-01;9999-12-31
1367;1;1.5;Temperature only;5;Country;14;Medium risk;Country;Suriname;2018-01-01;9999-12-31
1367;2;1.8;Freight insurance;5;Country;14;Medium risk;Country;Suriname;2018-01-01;9999-12-31
1368;1;1;Temperature only;5;Country;5;Low risk;Country;Svalbard and Jan Mayen Islands;2018-01-01;9999-12-31
1368;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Svalbard and Jan Mayen Islands;2018-01-01;9999-12-31
1369;1;1;Temperature only;5;Country;5;Low risk;Country;Swaziland;2018-01-01;9999-12-31
1369;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Swaziland;2018-01-01;9999-12-31
1370;1;1;Temperature only;5;Country;5;Low risk;Country;Sweden;2018-01-01;9999-12-31
1370;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Sweden;2018-01-01;9999-12-31
1371;1;1;Temperature only;5;Country;5;Low risk;Country;Switzerland;2018-01-01;9999-12-31
1371;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Switzerland;2018-01-01;9999-12-31
1372;1;1;Temperature only;5;Country;5;Low risk;Country;Syrian Arab Republic (Syria);2018-01-01;9999-12-31
1372;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Syrian Arab Republic (Syria);2018-01-01;9999-12-31
1373;1;2;Temperature only;5;Country;23;High risk;Country;Taiwan, Republic of China;2018-01-01;9999-12-31
1373;2;2.4;Freight insurance;5;Country;23;High risk;Country;Taiwan, Republic of China;2018-01-01;9999-12-31
1374;1;1;Temperature only;5;Country;5;Low risk;Country;Tajikistan;2018-01-01;9999-12-31
1374;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Tajikistan;2018-01-01;9999-12-31
1375;1;1;Temperature only;5;Country;5;Low risk;Country;Tanzania, United Republic of;2018-01-01;9999-12-31
1375;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Tanzania, United Republic of;2018-01-01;9999-12-31
1376;1;1;Temperature only;5;Country;5;Low risk;Country;Thailand;2018-01-01;9999-12-31
1376;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Thailand;2018-01-01;9999-12-31
1377;1;1.5;Temperature only;5;Country;14;Medium risk;Country;Timor-Leste;2018-01-01;9999-12-31
1377;2;1.8;Freight insurance;5;Country;14;Medium risk;Country;Timor-Leste;2018-01-01;9999-12-31
1378;1;1;Temperature only;5;Country;5;Low risk;Country;Togo;2018-01-01;9999-12-31
1378;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Togo;2018-01-01;9999-12-31
1379;1;1;Temperature only;5;Country;5;Low risk;Country;Tokelau;2018-01-01;9999-12-31
1379;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Tokelau;2018-01-01;9999-12-31
1380;1;1;Temperature only;5;Country;5;Low risk;Country;Tonga;2018-01-01;9999-12-31
1380;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Tonga;2018-01-01;9999-12-31
1381;1;2;Temperature only;5;Country;23;High risk;Country;Trinidad and Tobago;2018-01-01;9999-12-31
1381;2;2.4;Freight insurance;5;Country;23;High risk;Country;Trinidad and Tobago;2018-01-01;9999-12-31
1382;1;1.5;Temperature only;5;Country;14;Medium risk;Country;Tunisia;2018-01-01;9999-12-31
1382;2;1.8;Freight insurance;5;Country;14;Medium risk;Country;Tunisia;2018-01-01;9999-12-31
1383;1;1.5;Temperature only;5;Country;14;Medium risk;Country;Turkey;2018-01-01;9999-12-31
1383;2;1.8;Freight insurance;5;Country;14;Medium risk;Country;Turkey;2018-01-01;9999-12-31
1384;1;1;Temperature only;5;Country;5;Low risk;Country;Turkmenistan;2018-01-01;9999-12-31
1384;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Turkmenistan;2018-01-01;9999-12-31
1385;1;1;Temperature only;5;Country;5;Low risk;Country;Turks and Caicos Islands;2018-01-01;9999-12-31
1385;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Turks and Caicos Islands;2018-01-01;9999-12-31
1386;1;1;Temperature only;5;Country;5;Low risk;Country;Tuvalu;2018-01-01;9999-12-31
1386;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Tuvalu;2018-01-01;9999-12-31
1387;1;1;Temperature only;5;Country;5;Low risk;Country;Uganda;2018-01-01;9999-12-31
1387;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Uganda;2018-01-01;9999-12-31
1388;1;1.5;Temperature only;5;Country;14;Medium risk;Country;Ukraine;2018-01-01;9999-12-31
1388;2;1.8;Freight insurance;5;Country;14;Medium risk;Country;Ukraine;2018-01-01;9999-12-31
1389;1;2;Temperature only;5;Country;23;High risk;Country;United Arab Emirates;2018-01-01;9999-12-31
1389;2;2.4;Freight insurance;5;Country;23;High risk;Country;United Arab Emirates;2018-01-01;9999-12-31
1390;1;1;Temperature only;5;Country;5;Low risk;Country;United Kingdom;2018-01-01;9999-12-31
1390;2;1.2;Freight insurance;5;Country;5;Low risk;Country;United Kingdom;2018-01-01;9999-12-31
1391;1;1;Temperature only;5;Country;5;Low risk;Country;United States of America;2018-01-01;9999-12-31
1391;2;1.2;Freight insurance;5;Country;5;Low risk;Country;United States of America;2018-01-01;9999-12-31
1392;1;1.5;Temperature only;5;Country;14;Medium risk;Country;US Minor Outlying Islands;2018-01-01;9999-12-31
1392;2;1.8;Freight insurance;5;Country;14;Medium risk;Country;US Minor Outlying Islands;2018-01-01;9999-12-31
1393;1;1.5;Temperature only;5;Country;14;Medium risk;Country;Uruguay;2018-01-01;9999-12-31
1393;2;1.8;Freight insurance;5;Country;14;Medium risk;Country;Uruguay;2018-01-01;9999-12-31
1394;1;1;Temperature only;5;Country;5;Low risk;Country;Uzbekistan;2018-01-01;9999-12-31
1394;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Uzbekistan;2018-01-01;9999-12-31
1395;1;1;Temperature only;5;Country;5;Low risk;Country;Vanuatu;2018-01-01;9999-12-31
1395;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Vanuatu;2018-01-01;9999-12-31
1396;1;2;Temperature only;5;Country;23;High risk;Country;Venezuela (Bolivarian Republic);2018-01-01;9999-12-31
1396;2;2.4;Freight insurance;5;Country;23;High risk;Country;Venezuela (Bolivarian Republic);2018-01-01;9999-12-31
1397;1;2;Temperature only;5;Country;23;High risk;Country;Viet Nam;2018-01-01;9999-12-31
1397;2;2.4;Freight insurance;5;Country;23;High risk;Country;Viet Nam;2018-01-01;9999-12-31
1398;1;1;Temperature only;5;Country;5;Low risk;Country;Virgin Islands, US;2018-01-01;9999-12-31
1398;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Virgin Islands, US;2018-01-01;9999-12-31
1399;1;1.5;Temperature only;5;Country;14;Medium risk;Country;Wallis and Futuna Islands;2018-01-01;9999-12-31
1399;2;1.8;Freight insurance;5;Country;14;Medium risk;Country;Wallis and Futuna Islands;2018-01-01;9999-12-31
1400;1;1;Temperature only;5;Country;5;Low risk;Country;Western Sahara;2018-01-01;9999-12-31
1400;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Western Sahara;2018-01-01;9999-12-31
1401;1;1;Temperature only;5;Country;5;Low risk;Country;Yemen;2018-01-01;9999-12-31
1401;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Yemen;2018-01-01;9999-12-31
1402;1;1;Temperature only;5;Country;5;Low risk;Country;Zambia;2018-01-01;9999-12-31
1402;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Zambia;2018-01-01;9999-12-31
1403;1;1;Temperature only;5;Country;5;Low risk;Country;Zimbabwe;2018-01-01;9999-12-31
1403;2;1.2;Freight insurance;5;Country;5;Low risk;Country;Zimbabwe;2018-01-01;9999-12-31
1404;1;0.5;Temperature only;10;Temperature Range;46;CRT 15°C - 25°C;Temperature Range;CRT 15°C - 25°C;2018-01-01;9999-12-31
1404;2;0.6;Freight insurance;10;Temperature Range;46;CRT 15°C - 25°C;Temperature Range;CRT 15°C - 25°C;2018-01-01;9999-12-31
1405;1;0.8;Temperature only;10;Temperature Range;47;C 2°C to 8°C;Temperature Range;C 2°C to 8°C;2018-01-01;9999-12-31
1405;2;1.05;Freight insurance;10;Temperature Range;47;C 2°C to 8°C;Temperature Range;C 2°C to 8°C;2018-01-01;9999-12-31
1406;1;0.95;Temperature only;10;Temperature Range;48;F -15°C to 0°C;Temperature Range;F -15°C to 0°C;2018-01-01;9999-12-31
1406;2;1.32;Freight insurance;10;Temperature Range;48;F -15°C to 0°C;Temperature Range;F -15°C to 0°C;2018-01-01;9999-12-31
1407;1;1.02;Temperature only;10;Temperature Range;49;F -25°C to -15°C;Temperature Range;F -25°C to -15°C;2018-01-01;9999-12-31
1407;2;1.45;Freight insurance;10;Temperature Range;49;F -25°C to -15°C;Temperature Range;F -25°C to -15°C;2018-01-01;9999-12-31
1408;1;1.6;Temperature only;10;Temperature Range;50;K <25°C;Temperature Range;K <25°C;2018-01-01;9999-12-31
1408;2;2.04;Freight insurance;10;Temperature Range;50;K <25°C;Temperature Range;K <25°C;2018-01-01;9999-12-31
1453;1;1;Temperature only;6;Trucking Time;6;Less than 5 hours;Trucking Time;No trucking;2018-01-01;9999-12-31
1453;2;1.2;Freight insurance;6;Trucking Time;6;Less than 5 hours;Trucking Time;No trucking;2018-01-01;9999-12-31
1454;1;1;Temperature only;6;Trucking Time;6;Less than 5 hours;Trucking Time;1 Hour;2018-01-01;9999-12-31
1454;2;1.2;Freight insurance;6;Trucking Time;6;Less than 5 hours;Trucking Time;1 Hour;2018-01-01;9999-12-31
1455;1;1;Temperature only;6;Trucking Time;6;Less than 5 hours;Trucking Time;2 Hours;2018-01-01;9999-12-31
1455;2;1.2;Freight insurance;6;Trucking Time;6;Less than 5 hours;Trucking Time;2 Hours;2018-01-01;9999-12-31
1456;1;1;Temperature only;6;Trucking Time;6;Less than 5 hours;Trucking Time;3 Hours;2018-01-01;9999-12-31
1456;2;1.2;Freight insurance;6;Trucking Time;6;Less than 5 hours;Trucking Time;3 Hours;2018-01-01;9999-12-31
1457;1;1;Temperature only;6;Trucking Time;6;Less than 5 hours;Trucking Time;4 Hours;2018-01-01;9999-12-31
1457;2;1.2;Freight insurance;6;Trucking Time;6;Less than 5 hours;Trucking Time;4 Hours;2018-01-01;9999-12-31
1458;1;1.1;Temperature only;6;Trucking Time;15;Between 5 and 8 hours;Trucking Time;5 Hours;2018-01-01;9999-12-31
1458;2;1.32;Freight insurance;6;Trucking Time;15;Between 5 and 8 hours;Trucking Time;5 Hours;2018-01-01;9999-12-31
1459;1;1.1;Temperature only;6;Trucking Time;15;Between 5 and 8 hours;Trucking Time;6 Hours;2018-01-01;9999-12-31
1459;2;1.32;Freight insurance;6;Trucking Time;15;Between 5 and 8 hours;Trucking Time;6 Hours;2018-01-01;9999-12-31
1460;1;1.1;Temperature only;6;Trucking Time;15;Between 5 and 8 hours;Trucking Time;7 Hours;2018-01-01;9999-12-31
1460;2;1.32;Freight insurance;6;Trucking Time;15;Between 5 and 8 hours;Trucking Time;7 Hours;2018-01-01;9999-12-31
1461;1;1.1;Temperature only;6;Trucking Time;15;Between 5 and 8 hours;Trucking Time;8 Hours;2018-01-01;9999-12-31
1461;2;1.32;Freight insurance;6;Trucking Time;15;Between 5 and 8 hours;Trucking Time;8 Hours;2018-01-01;9999-12-31
1462;1;1.2;Temperature only;6;Trucking Time;24;Between 9 and 12 hours;Trucking Time;9 Hours;2018-01-01;9999-12-31
1462;2;1.44;Freight insurance;6;Trucking Time;24;Between 9 and 12 hours;Trucking Time;9 Hours;2018-01-01;9999-12-31
1463;1;1.2;Temperature only;6;Trucking Time;24;Between 9 and 12 hours;Trucking Time;10 Hours;2018-01-01;9999-12-31
1463;2;1.44;Freight insurance;6;Trucking Time;24;Between 9 and 12 hours;Trucking Time;10 Hours;2018-01-01;9999-12-31
1464;1;1.2;Temperature only;6;Trucking Time;24;Between 9 and 12 hours;Trucking Time;11 Hours;2018-01-01;9999-12-31
1464;2;1.44;Freight insurance;6;Trucking Time;24;Between 9 and 12 hours;Trucking Time;11 Hours;2018-01-01;9999-12-31
1465;1;1.2;Temperature only;6;Trucking Time;24;Between 9 and 12 hours;Trucking Time;12 Hours;2018-01-01;9999-12-31
1465;2;1.44;Freight insurance;6;Trucking Time;24;Between 9 and 12 hours;Trucking Time;12 Hours;2018-01-01;9999-12-31
1466;1;1.3;Temperature only;6;Trucking Time;28;Between 16 and 24 hours;Trucking Time;16 Hours;2018-01-01;9999-12-31
1466;2;1.56;Freight insurance;6;Trucking Time;28;Between 16 and 24 hours;Trucking Time;16 Hours;2018-01-01;9999-12-31
1467;1;1.3;Temperature only;6;Trucking Time;28;Between 16 and 24 hours;Trucking Time;20 Hours;2018-01-01;9999-12-31
1467;2;1.56;Freight insurance;6;Trucking Time;28;Between 16 and 24 hours;Trucking Time;20 Hours;2018-01-01;9999-12-31
1468;1;1.3;Temperature only;6;Trucking Time;28;Between 16 and 24 hours;Trucking Time;24 Hours;2018-01-01;9999-12-31
1468;2;1.56;Freight insurance;6;Trucking Time;28;Between 16 and 24 hours;Trucking Time;24 Hours;2018-01-01;9999-12-31
1469;1;1.5;Temperature only;6;Trucking Time;32;Between 30 and 36 hours;Trucking Time;30 Hours;2018-01-01;9999-12-31
1469;2;1.8;Freight insurance;6;Trucking Time;32;Between 30 and 36 hours;Trucking Time;30 Hours;2018-01-01;9999-12-31
1470;1;1.5;Temperature only;6;Trucking Time;32;Between 30 and 36 hours;Trucking Time;36 Hours;2018-01-01;9999-12-31
1470;2;1.8;Freight insurance;6;Trucking Time;32;Between 30 and 36 hours;Trucking Time;36 Hours;2018-01-01;9999-12-31
1471;1;1.7;Temperature only;6;Trucking Time;36;Between 42 and 54 hours;Trucking Time;42 Hours;2018-01-01;9999-12-31
1471;2;2.04;Freight insurance;6;Trucking Time;36;Between 42 and 54 hours;Trucking Time;42 Hours;2018-01-01;9999-12-31
1472;1;1.7;Temperature only;6;Trucking Time;36;Between 42 and 54 hours;Trucking Time;48 Hours;2018-01-01;9999-12-31
1472;2;2.04;Freight insurance;6;Trucking Time;36;Between 42 and 54 hours;Trucking Time;48 Hours;2018-01-01;9999-12-31
1473;1;1.7;Temperature only;6;Trucking Time;36;Between 42 and 54 hours;Trucking Time;54 Hours;2018-01-01;9999-12-31
1473;2;2.04;Freight insurance;6;Trucking Time;36;Between 42 and 54 hours;Trucking Time;54 Hours;2018-01-01;9999-12-31
